review_id,customer_id,product_category,review_text,star_rating,sentiment,review_date,verified_purchase
107,1876,Trouser,So perfect! teh trouser fits perfectly and the color is vibrant. ,5,positive,2025-12-31,True
177,1873,Pullover,Got this pullover for my son and they absolutely love it. Worth every penny.,5,positive,2026-02-16,False
1556,556,Trouser,This trouser is a staple now. I wear it constantly. Minor thread issue but nothing major.,5,positive,2026-02-20,True
3834,1394,Sandal,Huge letdown.,1,negative,2025-12-18,True
3136,1448,Bag,My mom got this for me and I'm honestly embarrassed to wear it. Fabric feels like sandpaper.,2,negative,2025-11-12,True
5158,1638,Sandal,Mixed feelings about this sandal. Fits like a glove. but it runs a bit large.,4,neutral,2025-11-16,True
5369,442,T-shirt,The t-shirt looked nothing like the picture. th fit is completely wrong.,3,neutral,2026-02-25,True
5246,525,T-shirt,I'd give this t-shirt a solid B minus. Gets the job done.,2,neutral,2026-02-13,True
1997,1404,Coat,Wore this coat to a party and got so many compliments. incredible!,5,positive,2026-03-04,True
4998,32,Dress,Decent dress.,4,negative,2026-03-03,True
5348,1005,Dress,I've seen worse and I've seen better. This dress is right in the middle.,2,neutral,2026-01-06,True
5713,185,Bag,"Not bad, not great. The bag is exactly what you'd expect for this price.",2,neutral,2026-03-15,True
2937,636,Bag,Three words: do not buy. This bag is the worst purchase I've made.  Wasted my money on this bag. Should have read the reviews first.,2,negative,2025-10-14,True
4393,60,Coat,Uncomfortable and poorly designed. This coat is not worth your money.,1,negative,2025-12-03,False
317,35,Ankle Boot,I've seen worse and I've seen better.,4,positive,2025-12-07,True
3245,1697,Sneaker,The stitching on this sneaker is terrible. Material started pilling right away. Looks like a knockoff. Save your money and skip this sneaker. The elastic stretched out immediately.,2,negative,2026-02-16,True
5144,490,Coat,An okay purchase. The coat has both pros and cons.,3,neutral,2025-11-26,False
1388,1581,Ankle Boot,Bought this ankle boot on a whim and it's become my favorite piece. Great attention to detail. Price is a bit steep but worth it.,3,positive,2025-10-09,False
4809,851,Sandal,It fits fine and looks okay. The sandal is nothing to write home about though.,3,neutral,2026-01-19,True
3691,1834,T-shirt,The sizing is way off. Ordered my usual size but this t-shirt is way too small.,1,negative,2026-01-16,False
738,670,Trouser,The material on this trouser feels so premium. top-notch quality all around.,4,positive,2025-12-29,False
4716,563,Bag,The quaity is acceptable for a bag at this price point. Nothing wrong with it really.,3,neutral,2025-10-20,True
3087,267,Bag,"After wearing this bag once, the seam ripped. Extremely poor quality.",1,negative,2026-01-24,False
1040,613,Ankle Boot,The fit on this ankle boot is spot on. No complaints.,5,positive,2025-11-01,True
1119,1466,Shirt,Mixed feelings about this shirt. teh fabric feels premium. but the color is slightly off from the pictures.,4,positive,2026-03-01,False
3599,1898,Bag,Really uncomfortable bag. Couldn't wear it for more than an hour.,1,negative,2025-09-24,True
4753,730,Bag,The quality is acceptable for a bag at this price point.,3,neutral,2025-10-29,True
2061,797,T-shirt,Ordered thsi t-shirt last week and already want another color. Sizing runs a little large but still works.,5,positive,2025-11-21,True
2575,482,Sneaker,The material on this sneaker feels so premium. excellent quality all around. Not the softest material but looks great.,5,positive,2025-10-22,True
3823,1799,Shirt,Terrible quality. The shirt the seam ripped after just one wash.,1,negative,2026-01-01,True
2482,822,Dress,Just what I needed. The dress is comfortable and looks sharp.,5,positive,2026-01-13,True
485,1667,T-shirt,Just what I needed. The t-shirt is comfrotable and looks sharp...,3,positive,2026-03-03,False
4116,859,Ankle Boot,One of the worst online purchases I've ever made. This ankle boot is awful.,2,negative,2025-11-12,False
2500,149,Sneaker,"Perfect sneaker! True to size, great material, amazing color.",5,positive,2026-01-11,True
1199,243,Dress,Just what I needed. The dress is comfortable and looks sharp.,5,positive,2025-09-17,True
4922,557,Sandal,It's a standard sandal. Does what it's supposed to do. The color is a bit different than expected.,4,neutral,2026-01-08,True
2977,199,Pullover,Save your money and skip this pullover. It smells like chemicals. Uncomfortable and poorly designed. This pullover is not worth your money.,2,negative,2026-01-09,True
4975,1189,Coat,Not blown away by this coat but I'll keep it. The color is a bit different than expected. ,3,neutral,2025-10-19,True
1088,1113,Sneaker,The material on this sneaker feels so premium. perfect quality all around.,5,positive,2026-03-15,True
2666,1531,Sneaker,Best sneaker I've bought in a long time. The design is so elegant...,4,positive,2026-03-11,True
3800,1481,T-shirt,Can't even give this t-shirt away. That's how bad it is.,1,negative,2025-11-04,True
5378,1502,Dress,"It's an average dress. The packaging was nice at LEAST. Might keep it, might return it.",3,neutral,2025-11-11,True
3672,770,Ankle Boot,The ankle boot started the print started peeling within a week. Absolute garbage.  Not worth the money at all. The ankle boot feels like it'll fall apart any day.,1,negative,2025-09-19,True
4553,1136,Sneaker,Highly reccomend this sneaker. Fits like a glove. You won't be disappointed.,3,negative,2025-10-22,True
1648,1378,Trouser,The trouser arrived on time and matches the description. It's good for the price point.,4,positive,2025-11-20,True
2645,1208,Dress,Wore this dress TO a wedding and got so many compliments. amazing! Shipping took a while though. Really pleased with how this dress turned out. perfect.,5,positive,2025-11-02,True
2983,861,Shirt,Very disappointed with this shirt. It smells like chemicals. Would not recommend. ,2,negative,2025-12-30,True
5944,1496,Coat,I've seen worse and I've seen better. This coat is right in the middle.,4,negative,2026-02-03,True
2518,289,Pullover,"Comfortable, stylish, and well-made. tihs pullover checks all the boxes. Color is slightly different than shown.",5,positive,2026-01-24,True
17,1462,Bag,Wore this bag to vacation and got so many compliments. lovely!,5,positive,2025-10-05,True
956,745,Pullover,This pullover is a staple now. I wear it constantly.,3,positive,2025-12-20,True
3248,1711,Sandal,Tried to make it work but this sandal is just bad. It smells like chemicals. This sandal is nothing like the description. Very misleading.,1,negative,2026-01-06,True
5703,1397,Dress,"For the price, this dress is reasonable. Don't expect luxury though.",3,neutral,2026-01-07,True
5051,1585,Dress,Do not buy this dress. The zipper broke on the first use. Complete waste of money.,2,neutral,2026-01-13,True
1649,1575,Ankle Boot,"Comfortable, stylish, and well-made.",5,positive,2025-12-18,True
417,1628,Trouser,The trouser looks good but it wrinkles easily.,4,positive,2026-02-06,True
4406,846,Sneaker,This sneaker is nothing like the description. super misleading. Style is cute but that's about it.,2,negative,2025-10-31,True
530,85,Coat,Really good coat. Bought one for myself and one as a gift. Just what I needed. The coat is comfortable and looks sharp.,5,positive,2025-09-29,False
3283,1854,Bag,I've bought better bags at the dollar store honestly. Multiple loose threads everywhere.  Shipping was fast though.,1,negative,2025-10-25,False
2770,528,Bag,Wasted my money on this bag. Should have read the reviews first.,2,negative,2026-03-03,True
2855,1673,T-shirt,Ordered this t-shirt for a job interview and had to scramble for an alternative.,2,negative,2025-10-29,True
767,875,Trouser,This trouser exceeded my expectations. The design is so elegant. 5 STARS!,3,positive,2026-02-23,True
1198,1641,Bag,Got this bag for my husband nad they absolutely love it. Looks even better in person.,5,positive,2025-09-27,True
4211,709,Trouser,Terrible quality. The trouser lost its shape completely after just one wash. ,1,negative,2025-09-28,True
5316,1465,Dress,Decent enough dress for casual wear. Not for anything special.,2,neutral,2026-01-08,True
709,1753,Bag,Finally found a bag that actually looks like the pictures. Super comfortable too.,4,positive,2026-01-06,True
4929,25,Dress,You get what you pay for with thsi dress. Not sure if I'd buy it again. Hard to decide if I should keep it.,3,neutral,2026-02-15,True
3102,513,Bag,Decent bag. The material could be better but the style is nice. ,1,negative,2025-09-26,True
3504,1207,Ankle Boot,This ankle boot runs way too small and the material is scratchy. Can't wear it. Uncomfortable and poorly designed. This ankle boot is not worth your money.,2,negative,2025-10-06,True
5579,1475,T-shirt,Average t-shirt. I don't love it but I don't hate it.,3,neutral,2025-11-16,False
2058,1332,Shirt,I'd give this shirt a solid B minus. Gets the job done.,5,positive,2025-11-07,True
4750,1457,Bag,"The bag arrived on time and matches teh description. Shipping took a while though.  Good in some ways, bad in others.",3,neutral,2025-11-09,True
1911,274,Sandal,Amazing quality for the price. This sandal is outstanding!!! Color is slightly different than shown.,4,positive,2026-03-07,True
5491,1904,Sneaker,Wasted my money on this sneaker. Should have read the reviews first...,3,neutral,2025-10-06,True
4087,952,Coat,It's a standard coat.,3,negative,2026-02-24,True
5546,1203,T-shirt,Passable t-shirt. My expectations were met but not exceeded. ,3,neutral,2025-11-02,True
2311,235,Trouser,My new favorite trouser.,5,positive,2025-10-02,True
2053,1115,Coat,Really pleased with how this coat turned out. superb. Shipping took a while though.,5,positive,2026-01-13,True
4917,771,Sandal,The sandal arrived on time and matches the description.,4,neutral,2025-11-17,True
3869,724,Pullover,Three words: do not buy. thsi pullover is the worst purchase I've made.,1,negative,2025-11-22,True
3835,1335,Trouser,Waited two weeks for this trouser and it arrived wrinkled beyond belief. Material started pilling right away.,2,negative,2026-01-29,True
269,1082,T-shirt,A+ quality. This t-shirt feels like IT should cost twice as much.,5,positive,2025-10-01,True
4111,818,Pullover,I bought this pullover for a a job interview and had to return it because Material started pilling right away.. Waited two weeks for this pullover and it arrived damaged. The buttons fell off immediately.,2,negative,2025-09-20,True
2005,1037,Sandal,Pleasantly surprised by this sandal. Expected less for the price.,5,positive,2026-01-07,False
3004,953,Ankle Boot,I've baught better ankle boots at th dollar store honestly. The fit is completely wrong... The color was accurate to the picture.,1,negative,2025-12-25,True
4518,1574,Bag,Passable bag. My expectations were met but not exceeded.,3,neutral,2025-11-08,True
5131,938,Coat,It fits fine and looks okay. The coat is nothing to write home about though...,4,neutral,2025-11-26,True
4436,1286,Shirt,You get what you pay for with this shirt.,1,negative,2026-01-23,False
4007,1660,Sandal,Terrible quality. The sandal the color bled everywhere after just one wash. The design looked nice at least.,1,negative,2026-01-30,False
1262,1443,Dress,Highly recommend this dress. Worth every penny. You won't be disappointed.,5,positive,2025-12-31,False
768,615,Trouser,"Middle of the road trouser. Some good aspects, some meh.",3,positive,2026-02-25,True
4839,139,Shirt,"Wore this shirt a few times. It's fine, nothing special. I'd give this shirt a solid B minus. Gets the job done.",3,neutral,2026-02-22,False
3093,566,Dress,Huge letdown.,1,negative,2026-01-17,True
4624,1221,Ankle Boot,This ankle boot is serviceable. It's comfortable enough. Would consider alternatives next time. ,3,neutral,2025-11-22,True
4146,1816,Shirt,It's a standard shirt. Does what it's supposed to do. It's comfortable enough.,3,negative,2025-12-11,True
1715,1721,Pullover,Been looking for a pullover like THIS forever. So glad I found it.,4,positive,2025-12-25,True
2633,935,Shirt,A+ quality. This shirt feels like it should cost twice as much. Really pleased with how this shirt turned out. amazing.,4,positive,2025-11-16,True
4835,1645,Ankle Boot,Mixed feelings about this ankle boot. Looks even better in person. but it wrinkles easily.,2,neutral,2025-12-16,False
517,1689,Sneaker,Solid purchase. The sneaker holds up really well after multiple washes.,4,positive,2025-11-07,True
3557,1613,Trouser,Sizing is completely off and the material is terrible. Returning this trouser. Would have been great if the quality matched.,1,negative,2025-10-08,True
5535,102,Coat,"Wore this coat a few times. It's fine, nothing special.",3,neutral,2026-02-19,True
4216,328,Coat,The coat is fine for the price. Not sure if I'd buy it again. ,1,negative,2025-12-04,True
1307,1655,Trouser,Solid purchase. The trouser holds up really well after multiple washes.,4,positive,2025-11-07,False
16,1061,Ankle Boot,The material on this ankle boot feels so premium. top-notch quality all around. ,5,positive,2026-03-13,True
4860,820,Ankle Boot,Would consider buying this ankle boot again if it went on sale. It's good for the price point...,3,neutral,2025-09-23,True
5631,309,Trouser,"Got this trouser as a backup. It's decent, not amazing. It's good for the price point.  Some things I like, some I don't.",3,neutral,2025-12-16,True
864,980,Bag,Finally found a bag that actually looks like the pictures. Fits like a glove.,4,positive,2026-01-28,True
3200,1173,Sandal,This sandal is a three out of five for me. It's good for the price point.,3,negative,2026-02-03,True
2390,1295,Sneaker,Finally found a sneaker that actually looks like the pictures. The fabric feels premium.,4,positive,2025-12-01,True
353,1168,Sneaker,Great sneaker for hte price point. Super comfortable too.,5,positive,2025-10-07,True
5686,1421,Sandal,This sandal is serviceable. The color is a bit different than expected. Would consider alternatives next time.,3,neutral,2026-03-04,True
4992,1929,Shirt,Used hte shirt exactly once before it started falling apart. Hard to decide if I should keep it.,3,neutral,2026-03-06,False
2284,1199,Trouser,Decent enough trouser for casual wear. Not for anything special...,5,positive,2025-11-01,True
5077,1213,Trouser,It's a standard trouser. Does what it's supposed to do. It's comfortable enough. ,3,neutral,2025-10-12,False
4310,1780,Coat,The coat is fine for the price. The color is a bit different than expected. ,2,negative,2026-02-17,True
4344,158,Dress,The dress looked nothing like the picture. The elastic stretched out immediately. Would have been great if the quality matched.,1,negative,2025-09-24,True
665,832,Shirt,Great shirt for the price point. Shipping was fast too.,4,positive,2025-12-01,False
4616,1358,Pullover,You get what you pay for with this pullover.,4,neutral,2025-12-12,True
4005,593,Pullover,One of the worst online purchases I've ever made. This pullover is awful.,3,negative,2025-12-23,False
1217,894,Coat,Been looking for a coat like this forever. So glad I found it. This coat exceeded my expectations. Color is exactly as shown. 5 stars!,3,positive,2025-10-13,True
239,1629,Bag,My new favorite bag. Wore it all weekend.,5,positive,2025-11-03,False
4468,322,Trouser,The trouser does its job. Would I recommend it? Maybe...,2,negative,2025-10-12,True
3938,969,Sandal,The sandal started the fabric pilled horribly within a week. Absolute garbage...,2,negative,2025-10-15,False
5741,681,Trouser,Ordered this trouser for work and had to scramble for an alternative. The fit is completely wrong.,3,neutral,2026-01-13,True
1570,315,Ankle Boot,The material on this ankle boot feels so premium. lovely quality all around.,5,positive,2026-02-08,True
3377,1813,Coat,Ordered this coat for a job interview and had to scramble for an alternative.,1,negative,2025-09-27,True
3664,1609,Shirt,Major quality control issue with this shirt. Material started pilling right away. Requesting a refund. Really uncomfortable shirt. Couldn't wear it for more than an hour.,1,negative,2026-02-09,True
4222,1647,Pullover,Three words: do not buy. This pullover is the worst puchase I've made.,1,negative,2026-01-10,True
3052,635,Sandal,Can't believe this sandal passed quality control.,2,negative,2025-09-27,True
1679,862,Sneaker,So superb! The sneaker fits perfectly and the color is vibrant.,5,positive,2025-10-30,True
1455,1356,Sneaker,Really good sneaker. Bought one for myself and one as a gift.,5,positive,2025-12-18,True
1563,505,Bag,My new favorite bag. Wore it all weekend.,5,positive,2026-03-03,True
2703,1227,Coat,Uncomfortable and poorly designed. This coat is not worth your money.,3,negative,2025-09-24,True
157,1693,Trouser,Ordered this trouser last week and already want another color... Shipping took a while though.,5,positive,2026-01-01,True
676,333,Shirt,Super happy with this purchase. The shirt is outstanding and fits perfectly.,4,positive,2026-01-16,True
3156,1304,Dress,"Got this dress as a backup. It's decent, not amazing. Not sure if I'd buy it again.",3,negative,2025-10-09,False
5393,980,Sneaker,Would consider buying this sneaker again if it went on sale. I've had it for a week nad it's holding up.,4,neutral,2025-11-13,True
3670,1073,Coat,AN okay purchase. The coat has both pros and cons.,1,negative,2025-12-14,False
2167,1541,Pullover,Wore this pullover to vacation and got so many compliments. incredible!,5,positive,2025-10-25,True
3054,484,Sneaker,Uncomfortable and poorly designed. This sneaker is not worth your money. Good packaging at least.,1,negative,2026-01-27,False
2192,1647,T-shirt,Decent t-shirt. The material could be better but the style is nice.,4,positive,2025-10-12,False
4943,326,Sneaker,"Wore this sneaker a few times. It's fine, nothing special.  This sneaker is serviceable. Sizing runs slightly large. Would consider alternatives next time.",4,neutral,2026-02-10,True
4805,524,Coat,"Middle of the road coat. Some good aspects, some meh.",4,neutral,2025-11-18,True
2742,965,Pullover,This pullover is NOTHING like the description. Very misleading.,1,negative,2025-12-25,True
5883,853,Trouser,Decent trouser. teh MATERIAL could be better but the style is nice. ,4,negative,2025-10-15,False
5624,1528,Shirt,The shirt is fine for the price. Sizing runs slightly large.,3,neutral,2026-01-27,False
1467,76,Shirt,The shirt is neither great nor terrible. Just average.,5,positive,2026-01-02,False
436,915,Shirt,Amazing quality for th price. This shirt is fantastic!,5,positive,2025-09-20,True
930,1480,Trouser,Pleasantly surprised by this trouser.,3,positive,2025-09-30,True
578,799,Trouser,The trouser arrived on time and matches the description.,5,positive,2026-02-24,True
4018,1833,Sneaker,This sneaker is NOTHING like the description. Very misleading.,1,negative,2025-12-27,True
1005,315,Pullover,Super happy with this purchase. The pullover is superb and fits perfectly.,4,positive,2026-03-09,False
2548,1425,Pullover,This pullover exceeded my expectations. Very versatile piece. 5 stars! ,5,positive,2025-11-10,False
4907,1775,Ankle Boot,The ankle boot is fine for the price. Shipping took a while though.,4,neutral,2026-03-04,True
5543,1489,T-shirt,The t-shirt works for what I need. Wouldn't rave about it though. ,4,neutral,2025-10-07,True
5972,1754,Coat,Would consider buying this coat again if it went on sale. teh packaging was nice at least. The coat looks good but it runs a bit large. Overall it's alright.,2,neutral,2025-09-16,True
719,798,Pullover,Decent enough pullover for casual wear. Not for anything special. Price is a bit steep but worth it.,5,neutral,2025-09-30,True
483,874,Dress,The material on this dress feels so premium. lovely quality all around.,5,positive,2026-02-23,True
1132,1245,T-shirt,Can't believe how superb thsi t-shirt is for the price.,5,neutral,2026-01-16,False
5696,186,Ankle Boot,Very dissapointed with this ankle boot. Stitching was already coming undone. Would not recommend. ,3,neutral,2025-11-21,False
4681,1285,Sneaker,I'd give this sneaker a solid B minus.,3,neutral,2026-02-17,True
1641,1978,Dress,Wore this dress to a date night and got so many compliments. beautiful!,4,positive,2025-11-20,True
4166,1327,Dress,The stitching on this dress is terrible. The buttons fell off immediately. Looks like a knockoff. ,1,negative,2026-03-06,True
1142,149,Sneaker,The sneaker arrived fast adn looks even better in person. Great attention to detail...,4,positive,2025-10-03,True
507,1562,Bag,The quality is acceptable for a bag at this price point. Nothing wrong with it really. Sizing runs a little large but still works.,5,positive,2026-02-27,True
1047,1401,Sneaker,The material on this sneaker feels so premium. outstanding quality all around.,5,positive,2025-11-14,True
3928,1574,Shirt,My daughter got this for me and I'm honestly embarrassed to wear it. Quality is nowhere near the pictures. ,1,negative,2026-02-22,True
434,1646,Trouser,The trouser arrived fast nad looks even better in person. The fabric feels premium.,4,positive,2025-12-28,False
533,1717,Ankle Boot,Been looking for a ankle boot like this forever.,5,positive,2025-12-24,True
2565,1866,Shirt,Highly reccomend this shirt. Perfect for everyday wear. You won't be disappointed.,5,positive,2025-10-21,True
2861,655,Bag,Save your money and skip this bag. There was a hole in the seam.,2,negative,2026-02-09,True
721,915,Pullover,Just what I needed. The pullover is comfortable and looks sharp.,5,positive,2026-02-20,True
5965,1016,Ankle Boot,The ankle boot works for what I need. Wouldn't rave about it though.,3,neutral,2025-10-21,True
5444,744,Ankle Boot,You get what you pay for with this ankle boot. The packaging was nice at least.,2,neutral,2025-10-23,True
3509,1163,Pullover,Do not buy this pullover. Stitching was already coming undone. Complete waste of money. I've bought better pullovers at the dollar store honestly. Multiple loose threads everywhere.,2,negative,2025-09-30,True
3530,1697,Shirt,Expected so much more from this shirt. Really let down.,1,negative,2025-12-27,True
1634,269,Ankle Boot,"Great ankle boot, exactly what I was looking for. Very versatile piece.",4,positive,2026-01-18,False
166,1022,T-shirt,Just what I needed. The t-shirt is comfortable and looks sharp.,5,positive,2025-11-02,True
3171,1294,Dress,Terrible quality. The dress shrunk two sizes after just one wash.,1,negative,2026-01-08,True
4640,195,Pullover,"I'm obsessed with this pullover. The quality is incredible. Already ordered another one. Good in some ways, bad in others.",3,neutral,2025-12-25,True
38,1924,Sneaker,Highly recommend this sneaker.,5,positive,2025-12-29,False
4455,1875,Sneaker,Can't even give this sneaker away. That's how bad it is. ,3,negative,2025-11-25,False
3657,391,Pullover,hte sizing is way off.,1,negative,2025-12-05,True
2359,1458,Sneaker,Super happy with this puchase. The sneaker is fantastic and fits perfectly. ,5,positive,2025-10-16,True
3963,408,Pullover,The pullover is neither great nor terrible. Just average.,2,negative,2026-02-17,True
4054,29,Ankle Boot,"Wore this ankle boot a few times. It's fine, nothing special. ",3,negative,2025-09-17,False
313,1062,T-shirt,Just what I needed. The t-shirt is comfortable and looks sharp. ,5,positive,2025-10-06,False
1207,1890,Sneaker,"Comfortable, stylish, and well-made. This sneaker checks all teh boxes.",5,positive,2025-12-27,True
3143,37,Sandal,Uncomfortable and poorly designed. This sandal is not worth your money.,1,negative,2025-11-05,True
4434,1341,Trouser,Uncomfortable and poorly designed. This trouser is not worth your money.,1,negative,2025-10-20,False
1555,1988,Coat,Wore this coat to a party nad got so many compliments. lovely!,5,positive,2025-12-29,True
4396,1080,Sandal,Really uncomfortable sandal. Couldn't wear it for more than an hour.,1,negative,2026-02-05,True
585,1736,Sandal,"amazing sandal for the price point. Great attention to detail. Comfortable, stylish, and well-made. This sandal checks all the boxes.",5,neutral,2026-02-23,True
2056,1673,Pullover,Super comfortable pullover. amazing for everyday wear.,5,positive,2025-10-15,True
3451,895,Bag,Not worth the money at all. The bag feels like it'll fall apart any day.,2,negative,2025-11-17,True
3476,1113,Sneaker,Not worth the money at all. The sneaker feels like it'll fall apart any day.,2,negative,2025-10-19,True
5813,437,Trouser,It fits fine and looks okay. The trouser is nothing to write home about though.,3,neutral,2026-02-13,False
5074,587,Bag,"THE bag is fine for the price. I've had it for a week and it's holding up.  Good in some ways, bad in others.",3,neutral,2025-09-18,False
3767,466,Bag,You get what you pay for with this bag. Shipping took a while though. ,2,negative,2026-03-02,True
1901,636,T-shirt,Mixed feelings about this t-shirt.,5,positive,2025-09-23,True
5340,1776,Coat,"Average coat. I don't love it but I don't hate it.  Good in some ways, bad in others.",2,neutral,2025-10-08,True
2153,793,Sneaker,The sneaker looked exactly like the photo. Very happy with it.,5,positive,2025-09-28,True
4482,1463,Dress,The sizing is way off. Ordered my usual size but this dress is way too small.,1,negative,2025-09-24,True
4519,630,T-shirt,Decent enough t-shirt for casual wear. Not for anything special.,3,neutral,2026-01-21,True
854,613,Coat,Love this coat! Looks even better in person. Would definitely buy again... The packaging could have been better.,4,positive,2026-01-19,False
5484,1261,Sandal,This sandal exceeded my expectations. hte fabric feels premium. 5 stars!  My friend loved it but I'm not sure.,3,neutral,2025-10-22,True
3074,888,Sneaker,Expected so much more from this sneaker. Really let down.,1,negative,2026-01-25,False
1309,1714,Bag,Just what I needed. The bag is comfortable and looks sharp.,4,positive,2025-10-18,True
5679,1358,T-shirt,Not blown away by this t-shirt but I'll keep it. Nothing wrong with it really. Hard to decide if I should keep it.,3,neutral,2025-10-31,True
3253,1175,Ankle Boot,Had high hopes but this ankle boot is really low quality. The zipper broke on teh first use.  Major quality control issue with this ankle boot. The elastic stretched out immediately. Requesting a refund.,3,negative,2026-01-17,True
564,553,T-shirt,Got tons of compliments on this t-shirt. Will order again.,5,positive,2025-12-24,True
2933,1681,Pullover,Expected so much more from this pullover. Really let down.  Three words: do not buy. This pullover is the worst purchase I've made.,2,negative,2025-11-02,True
1541,539,Shirt,Passable shirt. My expectations WERE met but not exceeded. Not the softest material but looks great.,4,positive,2025-09-30,True
4276,299,Bag,Used the bag exactly once before it started falling apart.,2,negative,2025-12-09,True
4547,374,Pullover,The pullover arived on time and matches the description. It's good for the price point.,4,neutral,2025-10-22,False
2930,1940,Trouser,Not worth the money at all. The trouser feels like it'll fall apart any day.,1,negative,2025-10-17,False
3995,1652,T-shirt,Ordered this t-shirt for work and had to scramble for an alternative. The buttons fell off immediately.,2,negative,2025-10-18,True
2940,760,Pullover,"Not bad, not great. The pullover is exactly what you'd expect for this price.",1,neutral,2025-09-23,True
5071,429,Sandal,"It's an average sandal. Nothing wrong with it really. Might keep it, might return it.",4,negative,2026-02-15,True
5656,4,Trouser,The trouser works for what I need. Wouldn't rave about it though.,2,neutral,2025-11-06,True
1080,1577,Pullover,The pullover does its job. Would I recommend it? Maybe.,3,positive,2026-01-13,True
4149,1994,Dress,Decent dress. th material could be better but the style is nice. ,1,negative,2026-02-22,False
2787,1451,Bag,The stitching on this bag is terrible. Quality is nowhere near the pictures. Looks like a knockoff.,2,negative,2025-11-29,True
4098,1679,Ankle Boot,Huge letdown. The ankle boot doesn't look anything like the listing. I bought this ankle boot for a a wedding and had to return it because There was a hole in the seam..,2,negative,2026-02-03,False
3195,1000,Pullover,Can't even give this pullover away.,1,negative,2025-12-23,False
1858,1475,Bag,"Comfortable, stylish, and well-made. This bag checks all the boxes.",5,positive,2025-09-23,True
3161,751,Ankle Boot,This ankle boot is nothing like the description. Very misleading.  Shipping was fast though.,3,negative,2025-10-27,True
4337,726,T-shirt,This t-shirt is serviceable. Shipping took a while though. Would consider alternatives next time.,2,negative,2025-11-28,True
5253,37,Pullover,This pullover is serviceable. It's good for the price point. Would consider alternatives next time. ,3,neutral,2025-10-09,False
374,217,Sneaker,Bought this sneaker on a whim and it's become my favorite piece. Love the texture.,4,positive,2026-01-23,False
953,793,Sneaker,Highly recommend this sneaker. Really well made. You won't be disapointed. Sizing runs a little large but still works. The material on this sneaker feels so premium. excellent quality all around.,5,positive,2026-03-07,True
2394,713,Sneaker,Solid purchase. The sneaker holds up really well after multiple washes.,5,positive,2026-03-08,True
3117,1245,Dress,Huge letdown. The dress doesn't look anything like the listing.,1,negative,2025-12-16,True
1907,725,Bag,A+ qualiy.,4,positive,2026-02-02,True
4225,825,T-shirt,Sizing is completely off and the material is terrible. Returning this t-shirt.,3,negative,2025-11-11,True
5768,738,Pullover,I've seen worse nad I've seen better.,3,neutral,2025-09-21,True
2405,142,Trouser,Finally found a trouser that actually looks like the pictures. Super comfortable too.,5,positive,2026-02-14,True
2223,856,Sandal,No issues at all with tihs sandal.,4,positive,2026-01-03,True
771,1239,T-shirt,"Got this t-shirt as a backup. It's decent, not amazing. Sizing runs slightly large.",4,positive,2025-11-19,True
895,16,T-shirt,Super happy with this purchase. The t-shirt is stunning nad fits perfectly.,5,positive,2025-10-22,True
2301,1526,Coat,Finally found a coat that actually looks like the pictures. Looks even better in person. Price is a bit steep but worth it.,5,positive,2026-03-13,True
131,786,Bag,This bag is a three out of five for me. Sizing runs slightly large.  ShopSmart knocked it out of the park with this bag. beautiful!,5,positive,2026-01-16,True
4118,1653,Shirt,Looked great online but in person this shirt is a disaster.,2,negative,2025-10-10,True
3012,1140,Shirt,"Decent enough shirt for casual wear. Not for anything special. Love the concept, hate the execution.",1,negative,2026-01-24,False
5249,1405,Coat,It fits fine and looks okay. The coat is nothing to write home about though. ,2,neutral,2025-11-18,True
2160,1615,Pullover,ShopSmart knocked it out of the park with this pullover.,5,positive,2026-01-07,True
1720,1252,Ankle Boot,Super happy with this purchse. The ankle boot is perfect and fits perfectly. Shipping took a while though.,4,positive,2025-12-04,False
1617,945,Dress,The material on tihs dress feels so premium.,4,positive,2025-11-28,True
292,931,Pullover,"Wore this pullover a few times. It's fine, nothing special.",5,positive,2025-10-12,False
2999,267,Sandal,Ordered this sandal for a date night and had to scramble for an alternative. The fabric is see-through...,1,negative,2025-11-03,True
1700,142,Ankle Boot,Really good ankle boot. Bought one for myself and one as a gift. ,4,positive,2026-01-01,True
4291,322,Ankle Boot,The quality just isn't there. This ankle boot feels flimsy and looks worse. ,2,negative,2025-10-03,True
3587,523,T-shirt,Terrible quality. The t-shirt the seam ripped after just one wash.,1,negative,2025-12-09,True
4206,740,Pullover,This pullover is a three out of five for me. The color is a bit different than expected.,2,negative,2026-03-07,True
33,1400,Sneaker,Super thrilled with this purchase.,4,positive,2026-02-21,True
5829,1501,T-shirt,You get what you pay for with this t-shirt. The packaging was nice at least. ,4,neutral,2026-01-23,True
3618,371,Sneaker,This sneaker is nothing like the description.,3,negative,2025-10-20,True
2836,152,Sandal,Major quality control issue with this sandal. The buttons fell off immediately. Requesting a refund.,1,negative,2026-02-12,True
2809,1928,Shirt,It fits fine and looks okay. The shirt is nothing to write home about though.,1,negative,2025-10-15,True
4734,1815,Ankle Boot,I've seen worse and I've seen better. This ankle boot is right in the middle. ,4,neutral,2026-03-12,True
4445,723,Trouser,The color of this trouser is completely different from what's shown. Material started pilling right away.,1,neutral,2026-02-05,True
2776,141,T-shirt,The quality is acceptable for a t-shirt at this price point. The packaging was nice at least. ,1,negative,2025-09-25,False
637,810,T-shirt,Decent t-shirt.,5,positive,2025-11-21,True
